Topic ID,Topic Name,Chapter,Subsection,Problem Number,Problem Title,URL,Difficulty,Is Premium
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),3117,劃分陣列得到最小的值總和,https://leetcode.com/problems/minimum-sum-of-values-by-dividing-array/,2735,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2945,求最大非遞減陣列的長度,https://leetcode.com/problems/find-maximum-non-decreasing-array-length/,2943,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2969,購買水果所需的最少金幣數 II,https://leetcode.com/problems/minimum-number-of-coins-for-fruits-ii/,,TRUE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),1626,無矛盾的最佳球隊,https://leetcode.com/problems/best-team-with-no-conflicts/,2027,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2407,最長遞增子序列 II,https://leetcode.com/problems/longest-increasing-subsequence-ii/,2280,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2770,達到末尾下標所需的最大跳躍次數,https://leetcode.com/problems/maximum-number-of-jumps-to-reach-the-last-index/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2926,平衡子序列的最大和,https://leetcode.com/problems/maximum-balanced-subsequence-sum/,2448,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2547,拆分陣列的最小代價,https://leetcode.com/problems/minimum-cost-to-split-an-array/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2916,子陣列不同元素數的平方和 II,https://leetcode.com/problems/subarrays-distinct-element-sum-of-squares-ii/,2816,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),139,單字拆分,https://leetcode.com/problems/word-break/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2707,字符串中的額外字符,https://leetcode.com/problems/extra-characters-in-a-string/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),472,連接詞,https://leetcode.com/problems/concatenated-words/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2977,轉換字符串的最小成本 II,https://leetcode.com/problems/minimum-cost-to-convert-string-ii/,2696,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),70,爬樓梯,https://leetcode.com/problems/climbing-stairs/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),509,斐波那契數,https://leetcode.com/problems/fibonacci-number/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),1137,第 N 個泰波那契數,https://leetcode.com/problems/n-th-tribonacci-number/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),1220,統計元音字母序列的數目,https://leetcode.com/problems/count-vowels-permutation/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),552,學生出勤記錄 II,https://leetcode.com/problems/student-attendance-record-ii/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),935,騎士撥號器,https://leetcode.com/problems/knight-dialer/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),790,多米諾和托米諾平鋪,https://leetcode.com/problems/domino-and-tromino-tiling/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),1411,給 N x 3 網格圖上色的方案數,https://leetcode.com/problems/number-of-ways-to-paint-n-3-grid/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),1931,以三種不同顏色為網格上色,https://leetcode.com/problems/painting-a-grid-with-three-different-colors/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),3337,字符串轉換後的長度 II,https://leetcode.com/problems/total-characters-in-string-after-transformations-ii/,2412,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2851,字串轉換,https://leetcode.com/problems/string-transformation/,2858,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2912,在網格上移動到目的地的方法數,https://leetcode.com/problems/number-of-ways-to-reach-destination-in-the-grid/,,TRUE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),3494,釀造藥水所需的最少總時間,https://leetcode.com/problems/find-the-minimum-amount-of-time-to-brew-potions/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),3500,將陣列分割為子陣列的最小代價,https://leetcode.com/problems/minimum-cost-to-divide-array-into-subarrays/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),188,買賣股票的最佳時機 IV,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2209,用地毯覆蓋後最少的白色磚塊,https://leetcode.com/problems/minimum-white-tiles-after-covering-with-carpets/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),1937,扣分後的最大得分,https://leetcode.com/problems/maximum-number-of-points-with-cost/,2106,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2713,矩陣中嚴格遞增的單元格數,https://leetcode.com/problems/maximum-strictly-increasing-cells-in-a-matrix/,2387,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2318,不同骰子序列的數目,https://leetcode.com/problems/number-of-distinct-roll-sequences/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),3181,執行操作可獲得的最大總獎勵 II,https://leetcode.com/problems/maximum-total-reward-using-operations-ii/,2688,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2267,檢查是否有合法括號字符串路徑,https://leetcode.com/problems/check-if-there-is-a-valid-parentheses-string-path/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),3213,最小代價構造字符串,https://leetcode.com/problems/construct-string-with-minimum-cost/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),3292,形成目標字符串所需的最少字符串數 II,https://leetcode.com/problems/minimum-number-of-valid-strings-to-form-target-ii/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2263,陣列變為有序的最小操作次數,https://leetcode.com/problems/make-array-non-decreasing-or-non-increasing/,,TRUE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),543,二叉樹的直徑,https://leetcode.com/problems/diameter-of-binary-tree/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),687,最長同值路徑,https://leetcode.com/problems/longest-univalue-path/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),124,二叉樹中的最大路徑和,https://leetcode.com/problems/binary-tree-maximum-path-sum/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2385,感染二元樹所需的總時間,https://leetcode.com/problems/amount-of-time-for-binary-tree-to-be-infected/,1711,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2246,相鄰字元不同的最長路徑,https://leetcode.com/problems/longest-path-with-different-adjacent-characters/,2126,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),3203,合併兩棵樹後的最小直徑,https://leetcode.com/problems/find-minimum-diameter-after-merging-two-trees/,2266,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),1617,統計子樹中城市之間最大距離,https://leetcode.com/problems/count-subtrees-with-max-distance-between-cities/,2309,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2538,最大價值和與最小價值和的差值,https://leetcode.com/problems/difference-between-maximum-and-minimum-price-sum/,2398,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),1522,N 叉樹的直徑,https://leetcode.com/problems/diameter-of-n-ary-tree/,,TRUE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),1245,樹的直徑,https://leetcode.com/problems/tree-diameter/,,TRUE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),549,二元樹最長連續序列 II,https://leetcode.com/problems/binary-tree-longest-consecutive-sequence-ii/,,TRUE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),3372,連接兩棵樹後最大目標節點數目 I,https://leetcode.com/problems/maximize-the-number-of-target-nodes-after-connecting-trees-i/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),337,打家劫舍 III,https://leetcode.com/problems/house-robber-iii/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2646,最小化旅行的價格總和,https://leetcode.com/problems/minimize-the-total-price-of-the-trips/,2238,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),3544,子樹反轉和,https://leetcode.com/problems/subtree-inversion-sum/,2545,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2378,選擇邊來最大化樹木的得分,https://leetcode.com/problems/choose-edges-to-maximize-score-in-a-tree/,,TRUE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),968,監控二元樹,https://leetcode.com/problems/binary-tree-cameras/,2124,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),834,樹中距離總和,https://leetcode.com/problems/sum-of-distances-in-tree/,2197,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2581,統計可能的樹根數目,https://leetcode.com/problems/count-number-of-possible-root-nodes/,2228,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2858,可以到達每一個節點的最少邊反轉次數,https://leetcode.com/problems/minimum-edge-reversals-so-every-node-is-reachable/,2295,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),310,最小高度樹,https://leetcode.com/problems/minimum-height-trees/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),3241,標記所有節點所需的時間,https://leetcode.com/problems/time-taken-to-mark-all-nodes/,2522,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),3372,連接兩棵樹後最大目標節點數目 I,https://leetcode.com/problems/maximize-the-number-of-target-nodes-after-connecting-trees-i/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2925,在樹上執行操作以後得到的最大分數,https://leetcode.com/problems/maximum-score-after-applying-operations-on-a-tree/,1940,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),3068,最大節點價值總和,https://leetcode.com/problems/find-the-maximum-sum-of-node-values/,2268,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2920,收集所有金幣可獲得的最大積分,https://leetcode.com/problems/maximum-points-after-collecting-coins-from-all-nodes/,2351,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),3575,最大好子樹分數,https://leetcode.com/problems/maximum-good-subtree-score/,2360,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),3562,折扣價交易股票的最大利潤,https://leetcode.com/problems/maximum-profit-from-trading-stocks-with-discounts/,2458,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),1916,統計為蟻群構築房間的不同順序,https://leetcode.com/problems/count-ways-to-build-rooms-in-an-ant-colony/,2486,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),3367,移除邊之後的權重最大和,https://leetcode.com/problems/maximize-sum-of-weights-after-edge-removals/,2602,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2313,二元樹中得到結果所需的最少翻轉次數,https://leetcode.com/problems/minimum-flips-in-binary-tree-to-get-result/,,TRUE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),3243,新增道路查詢後的最短距離 I,https://leetcode.com/problems/shortest-distance-after-road-addition-queries-i/,1568,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),787,K 站中轉內最便宜的航班,https://leetcode.com/problems/cheapest-flights-within-k-stops/,1786,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),1786,從第一個節點出發到最後一個節點的受限路徑數,https://leetcode.com/problems/number-of-restricted-paths-from-first-to-last-node/,2079,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),2050,平行課程 III,https://leetcode.com/problems/parallel-courses-iii/,2084,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),3620,恢復網絡路徑,https://leetcode.com/problems/network-recovery-pathways/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),1976,到達目的地的方案數,https://leetcode.com/problems/number-of-ways-to-arrive-at-destination/,2095,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),3543,K 條邊路徑的最大邊權和,https://leetcode.com/problems/maximum-weighted-k-edge-path/,2110,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),1857,有向圖中最大顏色值,https://leetcode.com/problems/largest-color-value-in-a-directed-graph/,2313,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),1928,規定時間內到達終點的最小花費,https://leetcode.com/problems/minimum-cost-to-reach-destination-in-time/,2413,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.1 最長遞增子序列 (Longest Increasing Subsequence),913,貓和老鼠,https://leetcode.com/problems/cat-and-mouse/,2800,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1728,貓和老鼠 II,https://leetcode.com/problems/cat-and-mouse-ii/,2849,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1548,圖中最相似的路徑,https://leetcode.com/problems/the-most-similar-path-in-a-graph/,,TRUE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1025,除數博弈,https://leetcode.com/problems/divisor-game/,1435,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),877,石子遊戲,https://leetcode.com/problems/stone-game/,1590,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),486,預測贏家,https://leetcode.com/problems/predict-the-winner/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1510,石子遊戲 IV,https://leetcode.com/problems/stone-game-iv/,1787,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1690,石子遊戲 VII,https://leetcode.com/problems/stone-game-vii/,1951,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1406,石子遊戲 III,https://leetcode.com/problems/stone-game-iii/,2027,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1140,石子遊戲 II,https://leetcode.com/problems/stone-game-ii/,2035,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1563,石子遊戲 V,https://leetcode.com/problems/stone-game-v/,2087,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),464,我能贏嗎,https://leetcode.com/problems/can-i-win/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1872,石子遊戲 VIII,https://leetcode.com/problems/stone-game-viii/,2440,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),913,貓和老鼠,https://leetcode.com/problems/cat-and-mouse/,2800,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1728,貓和老鼠 II,https://leetcode.com/problems/cat-and-mouse-ii/,2849,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),294,翻轉遊戲 II,https://leetcode.com/problems/flip-game-ii/,,TRUE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),688,騎士在棋盤上的機率,https://leetcode.com/problems/knight-probability-in-chessboard/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),837,新 21 點,https://leetcode.com/problems/new-21-game/,2350,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1467,兩個盒子中球的顏色數相同的機率,https://leetcode.com/problems/probability-of-a-two-boxes-having-the-same-number-of-distinct-balls/,2357,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),808,分湯,https://leetcode.com/problems/soup-servings/,2397,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1230,拋擲硬幣,https://leetcode.com/problems/toss-strange-coins/,,TRUE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),368,最大整除子集,https://leetcode.com/problems/largest-divisible-subset/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1363,形成三的最大倍數,https://leetcode.com/problems/largest-multiple-of-three/,1823,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1449,數字成本和為目標值的最大數字,https://leetcode.com/problems/form-largest-integer-with-digits-that-add-up-to-target/,1927,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1092,最短公共超序列,https://leetcode.com/problems/shortest-common-supersequence/,1977,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),943,最短超級字串,https://leetcode.com/problems/find-the-shortest-superstring/,2186,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1125,最小的必要團隊,https://leetcode.com/problems/smallest-sufficient-team/,2251,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),3533,判斷連接可整除性,https://leetcode.com/problems/concatenated-divisibility/,2257,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),3260,找出最大的 N 位 K 回文數,https://leetcode.com/problems/find-the-largest-palindrome-divisible-by-k/,2370,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),3149,求出分數最低的排列,https://leetcode.com/problems/find-the-minimum-cost-array-permutation/,2642,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),3441,變成好標題的最少代價,https://leetcode.com/problems/minimum-cost-good-caption/,2765,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),3348,最小可整除數字乘積 II,https://leetcode.com/problems/smallest-divisible-digit-product-ii/,3101,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),656,金幣路徑,https://leetcode.com/problems/coin-path/,,TRUE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),471,編碼最短長度的字符串,https://leetcode.com/problems/encode-string-with-shortest-length/,,TRUE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),238,除自身以外陣列的乘積,https://leetcode.com/problems/product-of-array-except-self/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),724,尋找陣列的中心下標,https://leetcode.com/problems/find-pivot-index/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1991,找到陣列的中間位置,https://leetcode.com/problems/find-the-middle-index-in-array/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),2270,分割陣列的方案數,https://leetcode.com/problems/number-of-ways-to-split-array/,1334,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),2256,最小平均差,https://leetcode.com/problems/minimum-average-difference/,1395,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1422,分割字符串的最大得分,https://leetcode.com/problems/maximum-score-after-splitting-a-string/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1493,刪掉一個元素以後全為 1 的最長子陣列,https://leetcode.com/problems/longest-subarray-of-1s-after-deleting-one-element/,1423,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),845,陣列中的最長山脈,https://leetcode.com/problems/longest-mountain-in-array/,1437,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),2012,陣列美麗值求和,https://leetcode.com/problems/sum-of-beauty-in-the-array/,1468,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),2909,元素和最小的山形三元組 II,https://leetcode.com/problems/minimum-sum-of-mountain-triplets-ii/,1479,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),2483,商店的最少代價,https://leetcode.com/problems/minimum-penalty-for-a-shop/,1495,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1525,字符串的好分割數目,https://leetcode.com/problems/number-of-good-ways-to-split-a-string/,1500,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),3583,統計特殊三元組,https://leetcode.com/problems/count-special-triplets/,1510,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),3354,使陣列元素等於零,https://leetcode.com/problems/make-array-elements-equal-to-zero/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),2874,有序三元組中的最大值 II,https://leetcode.com/problems/maximum-value-of-an-ordered-triplet-ii/,1583,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),123,買賣股票的最佳時機 III,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),3598,相鄰字符串之間的最長公共前綴,https://leetcode.com/problems/longest-common-prefix-between-adjacent-strings-after-removals/,1655,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),2222,選擇建築的方案數,https://leetcode.com/problems/number-of-ways-to-select-buildings/,1657,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1031,兩個非重疊子陣列的最大和,https://leetcode.com/problems/maximum-sum-of-two-non-overlapping-subarrays/,1680,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),689,三個無重疊子陣列的最大和,https://leetcode.com/problems/maximum-sum-of-3-non-overlapping-subarrays/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),2420,找到所有好下標,https://leetcode.com/problems/find-all-good-indices/,1695,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),2100,適合野炊的日子,https://leetcode.com/problems/find-good-days-to-rob-the-bank/,1702,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),926,將字符串翻轉到單調遞增,https://leetcode.com/problems/flip-string-to-monotone-increasing/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),334,遞增的三元子序列,https://leetcode.com/problems/increasing-triplet-subsequence/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1653,使字符串平衡的最少刪除次數,https://leetcode.com/problems/minimum-deletions-to-make-string-balanced/,1794,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),1186,刪除一次得到子陣列最大和,https://leetcode.com/problems/maximum-subarray-sum-with-one-deletion/,1799,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),42,接雨水,https://leetcode.com/problems/trapping-rain-water/,,FALSE
7,動態規劃,三、序列 DP (Sequence DP),§3.2 最長公共子序列 (Longest Common Subsequence),2711,對角線上不同值的數量差,https://leetcode.com/problems/difference-of-number-of-distinct-values-on-diagonals/,,FALSE
